,Total_Importance,Xx,Yy,Size,Segment
545,1.1126580371917723,271,231,2.1920382976531982,297
546,1.2230622441859913,271,231,2.1920382976531982,297
547,1.6362207514506324,96,231,2.08823561668396,99
548,1.187531359200138,249,231,2.0118939876556396,277
549,1.5862333574422423,27,232,2.0649659633636475,32
550,2.0357940888980277,195,232,1.8639482259750366,228
551,2.166559768198797,243,233,2.315838575363159,277
552,1.3617410992086474,286,234,1.8650368452072144,332
553,1.7121557469270936,225,234,2.59051775932312,252
554,0.6180996332263947,152,234,1.9750738143920898,190
555,2.1312185100774244,251,234,2.622993230819702,277
556,2.1759359491261465,251,234,2.622993230819702,277
557,1.9033322277413942,258,235,2.636883020401001,297
558,1.950640510398118,281,235,3.67956280708313,319
559,2.0397564661443686,281,235,3.67956280708313,319
560,2.2012792323765686,273,235,3.482455015182495,297
561,2.1053761210871498,273,235,3.6237332820892334,297
562,1.9192690794218816,248,236,2.2112560272216797,277
563,1.8913076189962807,248,236,2.2112560272216797,277
564,1.6073856651519105,248,236,2.2112560272216797,277
565,0.5779942745242934,204,237,1.9290739297866821,231
566,1.1271845459591412,244,237,2.0662682056427,272
567,1.3624411843371071,240,237,3.8314309120178223,272
568,1.2617335549729067,240,237,3.8314309120178223,272
569,1.1903868284674348,250,238,2.0019357204437256,278
570,1.05853785560397,277,238,2.5028395652770996,301
571,1.078854460890907,277,238,2.5028395652770996,301
572,1.9905542842887636,235,238,2.551804304122925,273
573,1.3787430695164749,289,238,2.15712308883667,332
574,1.7507552310006136,265,240,2.3937551975250244,297
575,1.2583482574296387,150,240,10.439943313598633,163
576,0.7256865616622475,225,241,3.0470046997070312,241
577,1.3373103203957897,283,241,1.9519481658935547,332
578,1.3727638397119928,149,241,2.5302987098693848,163
579,1.4218008290594866,279,242,2.7347776889801025,332
580,0.6536737825834608,164,242,5.4014177322387695,193
581,1.9902127456262657,243,242,3.6634514331817627,278
582,0.6394423413992207,243,242,3.6634514331817627,278
583,0.6631931102190418,287,243,2.171320915222168,312
584,0.6310412690286984,287,243,2.171320915222168,312
585,0.6149067028397731,136,243,1.982391357421875,157
586,1.5999214286086842,204,243,10.332728385925293,231
587,1.707153027134797,216,244,3.1098124980926514,241
588,1.8303152186748088,290,244,5.953400611877441,312
589,1.981058031114787,232,246,2.323681592941284,273
590,1.9749620443234834,232,246,2.323681592941284,273
591,2.019036751042875,232,246,2.323681592941284,273
592,0.7284763201020514,281,246,2.4159975051879883,312
593,1.1495901399248745,236,246,1.9106918573379517,272
594,1.6963296692467593,156,246,1.9566138982772827,193
595,0.6659132218186636,276,247,2.9850947856903076,312
596,0.6940796547636163,212,249,3.0683960914611816,239
597,0.6481614790104393,212,249,3.0683960914611816,239
598,1.6665242182977076,198,250,4.971470832824707,231
599,1.0830733361262441,261,250,2.2984604835510254,272
600,1.4268283135571922,127,250,2.172917127609253,142
601,1.2079824834411048,232,250,2.748283624649048,272
602,1.2263640985637567,232,250,2.748283624649048,272
603,1.2831912358394117,253,251,4.000983715057373,272
604,1.3298126632756389,253,251,4.000983715057373,272
605,2.008435232119215,151,251,1.935375452041626,180
606,1.254863920452614,161,252,2.481605291366577,180
607,1.2400486319783797,161,252,2.481605291366577,180
608,1.5331218177365866,161,252,2.481605291366577,180
609,1.4483060927398825,161,252,2.481605291366577,180
610,1.458588296873172,18,252,2.8287010192871094,21
611,1.5284924145545207,285,252,11.789070129394531,312
612,1.1872947462197376,147,252,2.059375524520874,171
613,1.610627294339817,140,253,2.065723419189453,158
614,0.6506275907786526,213,253,3.0033483505249023,239
615,1.3191422454018238,179,254,1.936992883682251,193
616,1.5542885873359251,186,254,3.032414436340332,212
617,2.0084845293348423,234,254,2.1162283420562744,272
618,2.1046626159570896,234,254,2.1162283420562744,272
619,1.3695686550294461,219,254,2.1427643299102783,246
620,1.171976807386319,219,254,2.1427643299102783,246
621,2.300705360473815,258,254,3.810149908065796,301
622,1.4163623946609498,166,255,1.8910802602767944,193
623,0.628728625794415,199,255,1.842686653137207,212
624,1.1240286134249258,236,256,1.9517742395401,246
625,1.144077948534805,236,256,1.9517742395401,246
626,1.5302030633617096,117,256,2.3949732780456543,129
627,2.418015101459428,160,256,2.1908750534057617,180
628,1.2935468216761992,139,256,2.28379225730896,158
629,2.053600960058213,267,256,2.0864174365997314,304
630,2.1194920771043515,267,256,2.0864174365997314,304
631,2.0581398683753713,267,256,2.0864174365997314,304
632,1.613480788458352,297,257,2.3386237621307373,312
633,1.5913349091093005,297,257,2.3386237621307373,312
634,0.6238298437397062,102,257,2.9397165775299072,117
635,0.5817707660601866,95,257,2.524912118911743,105
636,1.3875737994838426,202,257,3.6265830993652344,206
637,1.3064700333456059,155,258,2.6111810207366943,180
638,1.2155802412404293,155,258,2.6111810207366943,180
639,1.1322102671623038,270,259,1.920111894607544,304
640,1.2203815440247288,175,259,4.582133769989014,193
641,2.119583403293644,182,259,4.026594638824463,212
642,1.2209635940810837,262,260,3.0358786582946777,288
643,0.6408224149452896,141,260,2.015700578689575,162
644,2.282549797649267,198,261,2.3059754371643066,212
645,2.4007045153203768,229,261,1.9284790754318237,246
646,1.8431126271539597,251,261,3.254180908203125,288
647,1.7709211646745588,149,262,2.544578790664673,162
648,1.4424704972408462,102,263,2.1397156715393066,117
649,2.1246339460415937,158,263,2.2242801189422607,180
650,0.6295966612539554,267,263,2.3483176231384277,304
651,1.3746494908479983,104,263,22.310697555541992,117
652,1.3323082761258882,11,265,5.454891204833984,21
653,1.3416885518184045,226,265,28.656742095947266,246
654,1.4146535430888016,211,265,4.699248790740967,246
655,1.1389892887614335,242,266,2.0356507301330566,265
656,1.1603390475443025,242,266,2.0356507301330566,265
657,1.8825680608262714,171,266,2.4428958892822266,180
658,1.686777056800461,171,266,2.4428958892822266,180
659,0.6586601355825641,92,266,1.8978322744369507,97
660,1.2447990929398551,292,266,4.487619400024414,314
661,1.214341209423453,152,266,3.985273838043213,171
662,1.9109199611545429,203,266,2.168839693069458,206
663,1.8211626293019256,275,267,4.012826442718506,304
664,0.6603713430658579,117,268,2.2441954612731934,145
665,0.7093468695212536,275,268,7.202862739562988,312
666,1.3231120529653737,104,268,1.9609829187393188,117
667,1.717593648711891,241,269,2.031036376953125,265
668,1.527120741943962,241,269,2.031036376953125,265
669,1.843502667317586,241,269,2.031036376953125,265
670,1.2503646957993533,120,269,1.9542219638824463,158
671,1.2390708916511937,172,269,2.992006540298462,180
672,0.6365354369721551,259,270,2.697641134262085,288
673,1.4579471895178637,103,270,5.296231269836426,117
674,1.0899753105323677,218,271,2.077331304550171,246
675,1.101244281783889,218,271,2.077331304550171,246
676,1.0650161010144592,218,271,2.077331304550171,246
677,2.268391025020999,212,271,2.8860650062561035,229
678,0.6116865128163211,124,271,2.9570090770721436,145
679,1.7131425976790635,154,272,4.882473945617676,177
680,1.301087708520923,247,273,1.9193035364151,268
681,1.9933172738375233,229,273,4.7437968254089355,246
682,1.7531885959229985,195,273,2.608027935028076,206
683,1.3581767177636068,100,273,1.9858826398849487,117
684,1.5348619183697838,290,273,5.200755596160889,330
685,0.63353543928942,112,274,2.0586140155792236,111
686,1.2799481371109762,254,274,4.963642120361328,268
687,1.2794382132250417,237,275,7.139353275299072,268
688,2.0362387585043105,221,275,2.598314046859741,246
689,0.7457343398479612,105,275,3.2277591228485107,111
690,1.1071948645794942,94,275,2.389829397201538,111
691,1.985081044605622,282,276,2.142794609069824,314
692,1.7532842416915944,115,276,1.9916006326675415,145
693,1.9976664159251543,124,277,14.361424446105957,145
694,1.3489686339192524,213,277,3.0105886459350586,246
695,1.122514673043027,265,277,6.72970724105835,309
696,1.3780397911691298,265,277,6.72970724105835,309
697,2.1377414720874857,208,278,2.9630327224731445,229
698,1.1095779832353239,142,278,2.087984085083008,162
699,1.41132275326769,142,278,2.087984085083008,162
700,1.9874838828436914,271,279,2.554760694503784,309
701,1.87574835385832,94,279,3.2051262855529785,111
702,2.0030662916677144,92,279,2.072333335876465,111
703,1.9240087344052896,92,279,2.072333335876465,111
704,1.992702076602349,218,279,1.8735557794570923,246
705,1.1151899795719615,222,279,2.4295341968536377,246
706,1.2397888216482742,228,280,3.1347055435180664,246
707,0.6162934395553807,235,280,1.9874662160873413,256
708,2.114933468785329,215,280,2.0473811626434326,246
709,1.2054609095209203,4,281,1.8848049640655518,6
710,0.6892176471905053,239,281,3.1622493267059326,256
711,1.9241044372639424,136,281,2.715839147567749,145
712,2.0741324944403465,280,282,1.866618037223816,320
713,2.2415725140465943,280,282,1.866618037223816,320
714,1.8998740320816931,110,282,4.095860958099365,113
715,1.5946798079643603,110,282,4.095860958099365,113
716,1.924662947796005,144,282,3.533552885055542,177
717,1.8772268744112286,130,283,4.157253742218018,145
718,1.23605533826195,277,284,2.1096904277801514,320
719,1.2630378898622292,277,284,2.1096904277801514,320
720,1.149948114159611,277,284,2.1096904277801514,320
721,1.2578987497682104,114,285,3.2529690265655518,113
722,1.7667023097576922,101,285,2.7016539573669434,113
723,1.0914953218134122,148,286,2.7234883308410645,162
724,2.099593874987478,273,286,2.5559775829315186,320
725,0.6690371536530307,264,286,2.1622629165649414,285
726,1.6630948120534537,123,288,4.877102851867676,145
727,1.6772059433465585,149,289,2.2400195598602295,178
728,1.8504312674149614,228,289,8.452011108398438,256
729,1.9173830875889402,228,289,8.452011108398438,256
730,1.6930019061078612,202,289,1.868093490600586,216
731,1.7280454136940016,202,289,1.868093490600586,216
732,2.029783571321169,268,289,1.8973318338394165,285
733,1.4263961892856059,290,290,4.918782711029053,320
734,2.049716328966029,114,290,2.512591600418091,134
735,2.1214443359639863,239,290,2.5658676624298096,285
736,1.433380763929938,140,290,5.001919269561768,162
737,0.6597472543055117,222,291,2.3632922172546387,256
738,1.58606849346569,96,291,2.91178297996521,113
739,0.6478978718552144,147,291,2.6894943714141846,178
740,1.6346769001107144,269,291,3.181386709213257,285
741,0.6874400911010993,253,291,1.8879460096359253,285
742,1.5547524277649019,190,292,3.438581943511963,216
743,1.2344539682369797,190,292,3.438581943511963,216
744,1.784563352648666,90,292,3.593932867050171,91
745,1.8876387806896409,90,292,3.593932867050171,91
746,0.6006895057745969,233,292,2.1478793621063232,256
747,1.921959037422474,90,292,3.4838409423828125,91
748,1.8797611694149148,90,292,3.4838409423828125,91
749,1.147985266281248,291,293,2.1729838848114014,320
750,1.1188907676816053,291,293,2.1729838848114014,320
751,2.0852122597410374,105,293,2.4924323558807373,113
752,2.049618439354191,248,293,1.8197170495986938,285
753,1.8483060116820575,133,293,3.783496856689453,162
754,2.072575308884307,279,293,2.245443105697632,320
755,1.088302935248352,138,294,2.3210456371307373,162
756,1.1470434890594987,97,294,2.0133581161499023,113
757,1.121221789720548,261,295,3.541344404220581,285
758,0.5810629377026193,274,296,3.0839099884033203,320
759,1.452390843486982,87,296,3.0814766883850098,91
760,1.7512105131712399,87,296,3.0814766883850098,91
761,1.0862464564551435,91,296,2.7312755584716797,113
762,1.786655830667389,218,296,2.4358036518096924,256
763,1.1186701166900617,184,297,2.4596946239471436,216
764,1.6424292389927888,296,297,2.0992953777313232,331
765,1.5946140925180574,296,297,2.0992953777313232,331
766,1.8008176772801678,195,297,2.0369889736175537,216
767,1.242744920906099,279,297,2.533111572265625,320
768,1.089233209596024,245,297,3.138396978378296,285
